39971,Głogowska,28a,67-222,Jerzmanowa
16047,Żagańska,4a,59-726,Świętoszów
4835,Walerego Wróblewskiego,4,59-700,Bolesławiec
3997,Marcina Opitza,12,59-700,Bolesławiec
27203,Tadeusza Kościuszki,11A,00-000,Marianówek
23864,Cisowa,24,58-200,Dzierżoniów
3036,Modłowa,8,59-700,Bolesławiec
39818,Ogrodników,4,67-200,Szczyglice
5121,Ciesielska,1,59-700,Bolesławiec
32080,Kosmonautów Polskich,89,67-200,Głogów
9660,Lubińska,10,59-706,Gromadka
36723,Wąska,15,67-200,Głogów
5098,Mostowa,20B,59-700,Bolesławiec
39656,Łąkowa,5,67-200,Klucze
33157,Jana Długosza,2a,67-200,Głogów
37590,Budowlanych,11,67-200,Głogów
4531,Akacjowa,5,59-700,Bolesławiec
34435,Ułanów Polskich,4,67-200,Głogów
32716,Samborska,1,67-200,Głogów
12870,Krótka,3,59-730,Wykroty
11328,Kolejowa,46,00-000,Wykroty
2895,Marii Konopnickiej,21,59-700,Bolesławiec
39639,Porannej Rosy,16,67-200,Krzekotów
32695,Ignacego Daszyńskiego,39,67-200,Głogów
35305,Powstańców,9,67-200,Głogów
25839,Inne Kamionki,7C,58-250,Pieszyce
5094,Jaśminowa,3,59-700,Bolesławiec
24420,Zachodnia,21,58-200,Dzierżoniów
792,Romualda Traugutta,19,59-700,Bolesławiec
3689,Jarzębinowa,22,59-700,Bolesławiec
36494,Grodzka,12,67-200,Głogów
28452,Kościelna,6,00-000,Kołaczów
27093,Błotnista,10,00-000,Piława Dolna
34044,Aleja Wolności,18,67-200,Głogów
24134,Stanisława Staszica,27,58-200,Dzierżoniów
28353,Bielawska,69 A,00-000,Myśliszów
26757,Leśna,19,58-240,Piława Górna
26400,Liliowa,2,58-240,Piława Górna
34959,Władysława Łokietka,11,67-200,Głogów
34134,Zielona,16,67-200,Głogów
41441,Cisowa,5,67-210,Jaczów
25900,Stara,18a,00-000,Pieszyce
39821,Działkowców,5C,67-200,Szczyglice
20155,Polna,7,58-260,Bielawa
3031,Różana,55,59-700,Bolesławiec
24399,Księdza Dzierżonia,18A,58-200,Dzierżoniów
20445,Szpakowa,24,58-260,Bielawa
21736,Ignacego Krasickiego,15A,58-200,Dzierżoniów
5110,Lubańska,79A,59-700,Bolesławiec
19955,Przeskok,10,58-260,Bielawa
32689,Spadzista,15,67-200,Głogów
19496,Marii Konopnickiej,50,58-260,Bielawa
25905,Stara,18,00-000,Pieszyce
34116,Perseusza,16,67-200,Głogów
3900,Dolne Młyny,3,59-700,Bolesławiec
29015,Osiedle Piaskowe,5,00-000,Myśliszów
38596,Prosta,10,67-200,Przedmoście
26346,Piastowska,5,58-240,Piława Górna
2823,Czerwonych Maków,3,59-700,Bolesławiec
24631,Inne Kamionki,44a,00-000,Pieszyce
40869,Działkowa,1,67-210,Jaczów
30237,Ogrodowa,8,00-000,Łagiewniki
4727,Tadeusza Kościuszki,34b,59-700,Bolesławiec
35701,Aleja Wolności,18b,67-200,Głogów
19676,Jasna,3,58-260,Bielawa
26724,Piastowska,41,58-240,Piława Górna
23852,Radiowców,6,58-200,Dzierżoniów
19908,Bohaterów Getta,49,58-260,Bielawa
4464,Parkowa,7,59-700,Bolesławiec
21332,Sosnowa,12,58-200,Dzierżoniów
16046,Koszarowa,31,59-726,Świętoszów
13507,Kolejowa,37,59-730,Nowogrodziec
4703,Widok,12a,59-700,Bolesławiec
10278,11 Listopada,11,59-706,Gromadka
26855,Bolesława Chrobrego,32c,58-240,Piława Górna
30555,Kwiatowa,12,00-000,Łagiewniki
21014,Piaskowa,31,58-200,Dzierżoniów
25695,Nadbrzeżna,24,00-000,Pieszyce
33520,Plac 1000-lecia,6,67-200,Głogów
23033,Jesionowa,3,58-200,Dzierżoniów
20182,Wolności,25,58-260,Bielawa
20672,Wrocławska,59,58-200,Dzierżoniów
18262,Piastowska,50,58-260,Bielawa
15726,Tulipanowa,4,59-724,Osiecznica
3787,Cicha,10,59-700,Bolesławiec
2454,Heleny i Wincentego Tyrankiewiczów,5,59-700,Bolesławiec
1854,Jesionowa,9,59-700,Bolesławiec
22698,Parkowa,4E,58-200,Dzierżoniów
36739,Jana Matejki,12,67-200,Głogów
24081,Rzeźnicza,48A,58-200,Dzierżoniów
22809,Osiedle Różane,27c,58-200,Dzierżoniów
35220,Elektryczna,1a,67-200,Głogów
1282,Ignacego Daszyńskiego,1,59-700,Bolesławiec
14756,Czereśniowa,5,59-724,Osiecznica
11480,Strzelecka,10,00-000,Nowogrodziec
23932,Ignacego Krasickiego,22,58-200,Dzierżoniów
712,Brzozowa,16,59-700,Bolesławiec
9826,Lipowa,2,59-706,Gromadka
23955,Zacisze,32,58-200,Dzierżoniów
3866,Śluzowa,11,59-700,Bolesławiec
33023,Gustawa Morcinka,14,67-200,Głogów
32499,Kosmonautów Polskich,18,67-200,Głogów
37056,Obrońców Pokoju,10d,67-200,Głogów
16084,Kwiatowa,20,59-726,Świętoszów
34697,Sportowa,38,67-200,Głogów
16417,Osiedle I,4,59-720,Iwiny
18681,Wysoka,48D,58-260,Bielawa
38143,Kościelna,4,67-200,Serby
40972,Głogowska,15,67-222,Jerzmanowa
440,Jana Matejki,10,59-700,Bolesławiec
12242,Adama Asnyka,48,00-000,Nowogrodziec
535,Bielska,1,59-700,Bolesławiec
19198,Stefana Żeromskiego,59c,58-260,Bielawa
9831,Leśna,3A,59-706,Gromadka
36109,Tarnopolska,13,67-200,Głogów
33327,Gnieźnieńska,38,67-200,Głogów
4714,Józefa Ignacego Kraszewskiego,53,59-700,Bolesławiec
39406,Gospodarcza,15,67-200,Serby
27571,Alternatywy,9,00-000,Józefówek
35310,Orzechowa,100,67-200,Głogów
26135,Stefana Okrzei,40a,58-240,Piława Górna
4289,Mikołaja Kopernika,15,59-700,Bolesławiec
34582,Jana Kochanowskiego,4,67-200,Głogów
22202,Henryka Sienkiewicza,1,58-200,Dzierżoniów
25776,3 Maja,11a,00-000,Pieszyce
20309,Bohaterów Getta,8,58-260,Bielawa
15849,Szkolna,18B,59-726,Świętoszów
1671,Augusta Cieszkowskiego,17,59-700,Bolesławiec
24780,Piastowska,2,00-000,Pieszyce
12949,Wyzwolenia,10,00-000,Wykroty
18558,Kasztanowa,13,58-260,Bielawa
34164,Mikołaja Reja,48,67-200,Głogów
11020,Kwiatowa,17,00-000,Wykroty
1954,Zielona,8,59-700,Bolesławiec
20300,Fryderyka Chopina,54,58-260,Bielawa
7342,Bolesławiecka,5,59-707,Trzebień
2531,plac Zamkowy,3,59-700,Bolesławiec
41370,Pogodna,11,67-210,Modła
13,Leśna,1a,59-700,Bolesławiec
2174,Hutnicza,5a,59-700,Bolesławiec
3705,Wincentego Witosa,27,59-700,Bolesławiec
26904,Mostowa,7,00-000,Nowizna
39714,Amarantowa,9,67-200,Ruszowice
3661,Stefana Starzyńskiego,73,59-700,Bolesławiec
19218,Kasztanowa,1,58-260,Bielawa
18215,Brzeżna,18,58-260,Bielawa
3294,Karola Miarki,29a,59-700,Bolesławiec
17901,Juliusza Słowackiego,55,58-260,Bielawa
37039,Obrońców Pokoju,20f,67-200,Głogów
13542,Różana,7,59-730,Nowogrodziec
1358,Stanisława Staszica,26,59-700,Bolesławiec
4755,Konstantego Ildefonsa Gałczyńskiego,44,59-700,Bolesławiec
4913,Góralska,54,59-700,Bolesławiec
22352,Jana Kilińskiego,1b,58-200,Dzierżoniów
16045,Koszarowa,32,59-726,Świętoszów
14437,Stawowa,4A,59-730,Wykroty
27305,Ogrodowa,10,00-000,Myśliszów
38787,Główna,104,67-200,Serby
22775,Juliusza Słowackiego,14,58-200,Dzierżoniów
28276,Główna,112B,00-000,Piława Dolna
31277,Jana Kilińskiego,6,58-230,Niemcza
38783,Perłowa,4,67-200,Ruszowice
19952,Słoneczna,10,58-260,Bielawa
24363,Księdza Dzierżonia,40,58-200,Dzierżoniów
8763,Główna,9,59-700,Kruszyn
36406,Okrężna,2,67-200,Głogów
4301,Zaułek,3,59-700,Bolesławiec
40016,Kręta,9,67-210,Jaczów
28153,Główna,2b,00-000,Piława Dolna
20023,Rolna,5,58-260,Bielawa
37238,Wojska Polskiego,17g,67-200,Głogów
10272,11 Listopada,3,59-706,Gromadka
28494,Polna,5,00-000,Myśliszów
29614,Adama Mickiewicza,4,00-000,Łagiewniki
4439,Janusza Meissnera,20,59-700,Bolesławiec
20403,Wolności,157,58-260,Bielawa
31914,Rynek,48,58-230,Niemcza
26382,Henryka Sienkiewicza,37a,58-240,Piława Górna
3119,Romualda Traugutta,22,59-700,Bolesławiec
4973,Zabobrze,121,59-700,Bolesławiec
32718,Klonowa,3a,67-200,Głogów
25173,Inne Rościszów,1A,00-000,Pieszyce
4127,Zabobrze,25,59-700,Bolesławiec
34736,Kosmonautów Polskich,4,67-200,Głogów
20744,Leona Kruczkowskiego,2,58-200,Dzierżoniów
1710,Władysława Andersa,1,59-700,Bolesławiec
23726,Południowa,23,58-200,Dzierżoniów
24609,1 Maja,5,00-000,Pieszyce
34791,Styczniowa,36,67-200,Głogów
27109,Pocztowa,20,00-000,Mościsko
15890,Ogrodowa,8,59-724,Osiecznica
37568,Długa,54A,67-200,Głogów
28008,Osiedle Piaskowe,2A,00-000,Myśliszów
3004,Jagiellonów,35,59-700,Bolesławiec
1813,Różana,12,59-700,Bolesławiec
36868,Olimpijska,2,67-200,Głogów
18162,Wojska Polskiego,24,58-260,Bielawa
38154,Spółdzielcza,34,67-200,Wilków
39215,Krótka,7,67-200,Serby
20609,Ludwika Waryńskiego,14b,58-260,Bielawa
21164,Miodowa,23,58-200,Dzierżoniów
29692,Górna,5,00-000,Łagiewniki
16825,Osiedle II,15,59-720,Iwiny
4985,Juliusza Słowackiego,13,59-700,Bolesławiec
36898,Dobrawy,8,67-200,Głogów
18040,Juliana Tuwima,15,58-260,Bielawa
41132,Borówkowa,2,67-222,Jerzmanowa
24369,Księdza Dzierżonia,18,58-200,Dzierżoniów
15606,Sztabowa,58,59-726,Świętoszów
22056,Nowowiejska,118,58-200,Dzierżoniów
24034,Nowowiejska,35,58-200,Dzierżoniów
18057,Osiedle XXV-lecia,16,58-260,Bielawa
950,Zabobrze,88,59-700,Bolesławiec
20495,Akacjowa,35,58-260,Bielawa
33220,Samborska,71,67-200,Głogów
22187,Zwycięzców,14,58-200,Dzierżoniów
23422,Wrocławska,36,58-200,Dzierżoniów
10172,11 Listopada,70,59-706,Gromadka
39113,Długa,86,67-200,Przedmoście
11044,Główna,77,00-000,Wykroty
20009,1 Maja,8,58-260,Bielawa
2072,Szarotek,27,59-700,Bolesławiec
5430,Lipowa,36,59-700,Kruszyn
39631,Ogrodowa,45,67-200,Serby
3127,Emilii Plater,9,59-700,Bolesławiec
27736,Wylotowa,11,00-000,Kołaczów
41194,Lipowa,6,67-222,Jerzmanowa
15286,Koszarowa,7,59-726,Świętoszów
35788,Saturna,34,67-200,Głogów
10957,Mikołaja Kopernika,7,59-730,Wykroty
21354,Stefana Okrzei,6,58-200,Dzierżoniów
12679,Leśna,2,00-000,Nowogrodziec
22163,Piaskowa,65,58-200,Dzierżoniów
36017,Listopadowa,4,67-200,Głogów
10442,11 Listopada,76,59-706,Gromadka
745,Stefana Starzyńskiego,61,59-700,Bolesławiec
8662,Czeremchowa,8,59-700,Kruszyn
28454,Kwiatowa,15,00-000,Kołaczów
24441,Tadeusza Kościuszki,10,00-000,Pieszyce
40002,Zielona,4,67-210,Jaczów
2863,plac Pokoju,2,59-700,Bolesławiec
2754,Piotra Skargi,9,59-700,Bolesławiec
19581,Cmentarna,3,58-260,Bielawa
31999,Wiejska,1,58-230,Niemcza
19507,Szpakowa,11,58-260,Bielawa
13903,Dębowa,12,59-730,Milików
23170,Klasztorna,2a,58-200,Dzierżoniów
19493,Osiedle Podgórskie,20,58-260,Bielawa
36013,Orbitalna,39,67-200,Głogów
25051,Piastowska,14,00-000,Pieszyce
9666,Szkolna,20,59-706,Gromadka
41283,Głogowska,32G,67-222,Jerzmanowa
4073,Lubańska,69,59-700,Bolesławiec
36122,Marcowa,19,67-200,Głogów
26479,Bolesława Limanowskiego,20,58-240,Piława Górna
26450,Krótka,8,58-240,Piława Górna
11239,Morelowa,30,00-000,Milików
26344,Bolesława Chrobrego,26,58-240,Piława Górna
4081,Jarzębinowa,43,59-700,Bolesławiec
29927,Wierzbowa,8,00-000,Łagiewniki
23379,Osiedle Tęczowe,28F,58-200,Dzierżoniów
37452,Plac Jana z Głogowa,7,67-200,Głogów
20513,Marii Konopnickiej,10,58-260,Bielawa
22878,Stefana Żeromskiego,4,58-200,Dzierżoniów
23869,Wrocławska,49a,58-200,Dzierżoniów
22272,Brzegowa,98,58-200,Dzierżoniów
15903,Lubańska,28,59-724,Osiecznica
8651,aleja Kasztanowa,67,59-700,Kruszyn
31796,Krótka,4B,58-230,Niemcza
35014,Plac 1000-lecia,9,67-200,Głogów
21550,Zimowa,3,58-200,Dzierżoniów
11772,Bolesława Chrobrego,12a,00-000,Nowogrodziec
2878,Narcyzów,37,59-700,Bolesławiec
35424,Rudnowska,87,67-200,Głogów
40886,Akacjowa,3,67-222,Jerzmanowa
20039,Dzierżoniowska,21,58-260,Bielawa
11457,Wąska,9,00-000,Wykroty
19416,Stefana Żeromskiego,19,58-260,Bielawa
31158,Bolesława Chrobrego,3,58-230,Niemcza
23380,Osiedle Tęczowe,28G,58-200,Dzierżoniów
16048,Parkowa,1a,59-724,Osiecznica
34042,Ignacego Daszyńskiego,55,67-200,Głogów
40441,Wiertnicza,10,67-210,Jaczów
35497,Rudnowska,32,67-200,Głogów
38595,Krótka,4,67-200,Serby
26017,Tulipanowa,10,58-240,Piława Górna
18941,Ludowa,1,58-260,Bielawa
35122,Orzechowa,4,67-200,Głogów
40176,Ogrodowa,33,67-210,Jaczów
37774,Dolna,12,67-200,Przedmoście
3535,Hugo Kołłątaja,11a,59-700,Bolesławiec
37991,Tęczowa,23,67-200,Ruszowice
33679,Listopadowa,17,67-200,Głogów
37006,Obrońców Pokoju,18e,67-200,Głogów
24396,Księdza Dzierżonia,31,58-200,Dzierżoniów
26158,Henryka Sienkiewicza,102,58-240,Piława Górna
20647,Batalionów Chłopskich,91,58-200,Dzierżoniów
34223,Nowa,2,67-200,Głogów
24327,Władysława Sikorskiego,11B,58-200,Dzierżoniów
2710,Dolne Młyny,36,59-700,Bolesławiec
19780,Jana III Sobieskiego,7,58-260,Bielawa
30925,Tadeusza Kościuszki,8,58-230,Niemcza
20335,Polna,22,58-260,Bielawa
24408,Księdza Dzierżonia,35,58-200,Dzierżoniów
28144,Główna,6,00-000,Piława Dolna
14178,Morelowa,4,59-730,Nowogrodziec
26696,Osiedle Młyńskie,1,58-240,Piława Górna
37073,Legnicka,8,67-200,Głogów
3752,Bronisława Kosiby,4c,59-700,Bolesławiec
18112,Słowiańska,45,58-260,Bielawa
12534,Leśna,15,00-000,Nowogrodziec
32428,Kazimierza Wielkiego,53,67-200,Głogów
32514,Stanisława Moniuszki,4,67-200,Głogów
2551,Stefana Starzyńskiego,84,59-700,Bolesławiec
24854,Bolesława Chrobrego,23,00-000,Pieszyce
24028,Osiedle Kolorowe,18a,58-200,Dzierżoniów
22075,Osiedle Andrzeja Struga,2,58-200,Dzierżoniów
33467,Bartosza Głowackiego,8,67-200,Głogów
18425,Wolności,65,58-260,Bielawa
20429,Tkacka,9,58-260,Bielawa
25592,Osiedle Górskie,17,00-000,Pieszyce
21960,Dworcowa,4,58-200,Dzierżoniów
2840,Stokrotek,33,59-700,Bolesławiec
19391,Kasztanowa,9,58-260,Bielawa
27885,Tadeusza Kościuszki,18a,00-000,Marianówek
23738,Rzeźnicza,44,58-200,Dzierżoniów
27428,Długa,8A,00-000,Nowizna
32628,Rudnowska,83,67-200,Głogów
36437,Okrężna,37b,67-200,Głogów
20950,Szkolna,6,58-200,Dzierżoniów
99,Bukowa,22,59-700,Bolesławiec
25341,Osiedle Górskie,41,00-000,Pieszyce
37549,Cypriana Kamila Norwida,2D,67-200,Głogów
20040,Wolności,48,58-260,Bielawa
26917,Bielawska,23A,00-000,Piława Dolna
28824,Tadeusza Kościuszki,6,00-000,Marianówek
27901,Spacerowa,33,00-000,Piława Dolna
15409,Ruszowska,27,59-724,Osiecznica
35915,Parafialna,9,67-200,Głogów
22856,Szkolna,11,58-200,Dzierżoniów
40054,Kręta,15,67-210,Jaczów
25412,Mikołaja Kopernika,186A,00-000,Pieszyce
3654,Konwaliowa,2,59-700,Bolesławiec
18336,Elizy Orzeszkowej,37,58-260,Bielawa
24844,Mikołaja Kopernika,24,00-000,Pieszyce
37207,Wojska Polskiego,35,67-200,Głogów
26935,Główna,67a,00-000,Piława Dolna
33596,Kazimierza Wielkiego,97,67-200,Głogów
28562,Wąska,19,00-000,Nowizna
38385,Świerkowa,5,67-200,Wilków
10960,Mikołaja Kopernika,30,59-730,Wykroty
22860,Kwiatowa,49,58-200,Dzierżoniów
35914,Konrada I,1,67-200,Głogów
27850,Wierzbowa,26,00-000,Mościsko
40635,Brzozowa,8,67-222,Jerzmanowa
20597,Rotmistrza Witolda Pileckiego,41,58-260,Bielawa
33121,Elektryczna,24b,67-200,Głogów
32773,Jedności Robotniczej,16a,67-200,Głogów
33226,Fryderyka Chopina,45,67-200,Głogów
1020,Miodowa,17,59-700,Bolesławiec
26358,Niecała,8,58-240,Piława Górna
26559,Osiedle Młyńskie,16,58-240,Piława Górna
22572,Stanisława Staszica,9,58-200,Dzierżoniów
21761,Złota,35,58-200,Dzierżoniów
18758,Ludwika Waryńskiego,16,58-260,Bielawa
31485,Spółdzielcza,11,58-230,Niemcza
41672,Wierzbowa,19,67-200,Jaczów
22087,Zbyszka Cybulskiego,1,58-200,Dzierżoniów
27924,Główna,39b,00-000,Piława Dolna
32740,Kolejowa,6,67-200,Głogów
4815,Gdańska,53,59-700,Bolesławiec
33666,Wodna,5,67-200,Głogów
18182,Osiedle XXV-lecia,18a,58-260,Bielawa
25114,Inne Rościszów,78,00-000,Pieszyce
20287,Bohaterów Getta,23a,58-260,Bielawa
21776,Brzegowa,151G,58-200,Dzierżoniów
20332,Ludowa,9,58-260,Bielawa
38847,Szafirowa,7,67-200,Ruszowice
37450,Plac Jana z Głogowa,2a,67-200,Głogów
37703,Słodka,5,67-200,Głogów
3947,Adama Mickiewicza,17,59-700,Bolesławiec
37048,Obrońców Pokoju,42a,67-200,Głogów
19453,Wolności,82,58-260,Bielawa
39210,Krótka,2,67-200,Przedmoście
38109,Turkusowa,2a,67-200,Ruszowice
25623,Sanatoryjna,11,00-000,Pieszyce
18789,Wolności,104,58-260,Bielawa
32724,Elizy Orzeszkowej,1,67-200,Głogów
65,Władysława Łokietka,6,59-700,Bolesławiec
4982,Zabobrze,27,59-700,Bolesławiec
8330,Klonowa,21,59-700,Kruszyn
22213,Osiedle Różane,15a,58-200,Dzierżoniów
9307,Bursztynowa,7,59-700,Kruszyn
26660,Stefana Okrzei,23,58-240,Piława Górna
22604,11 Listopada,42,58-200,Dzierżoniów
21668,Ludwiga Zamenhoffa,36,58-200,Dzierżoniów
41165,Głogowska,28B,67-222,Jerzmanowa
34249,Saturna,46,67-200,Głogów
18927,Dzierżoniowska,9,58-260,Bielawa
33073,Wały Bolesława Chrobrego,7,67-200,Głogów
33029,Wioślarska,23,67-200,Głogów
662,Piastów,18b,59-700,Bolesławiec
15061,Koszarowa,34,59-726,Świętoszów
775,Lubańska,74,59-700,Bolesławiec
38073,Słoneczna,15,67-200,Serby
28869,Wąska,9,00-000,Nowizna
25747,Nadbrzeżna,3a,00-000,Pieszyce
33492,Merkurego,16,67-200,Głogów
5227,Masarska,1C,59-700,Bolesławiec
30817,Stefanii Zboińskiej,11,00-000,Łagiewniki
11033,Główna,45,00-000,Wykroty
26844,Tadeusza Kościuszki,6a,58-240,Piława Górna
20467,Bohaterów Getta,44,58-260,Bielawa
37243,Ester Golan,14,67-200,Głogów
2961,Jana Pawła II,4b,59-700,Bolesławiec
24251,Plac Konstytucji 3-go maja,5,58-200,Dzierżoniów
26475,Herbaciana,31,58-240,Piława Górna
28905,Kościelna,2,00-000,Kołaczów
35104,Książąt Oleśnickich,29,67-200,Głogów
4237,Zabobrze,142,59-700,Bolesławiec
13549,Fabryczna,1,59-730,Nowogrodziec
39145,Główna,98,67-200,Serby
33189,Dębowa,1,67-200,Głogów
19888,Jodłowa,31,58-260,Bielawa
7630,Bukowa,1,59-700,Kruszyn
4673,Romualda Traugutta,24,59-700,Bolesławiec
40223,Słoneczna,17,67-210,Jaczów
4214,Góralska,48a,59-700,Bolesławiec
20000,1 Maja,37,58-260,Bielawa
15292,Kwiatowa,4,59-724,Osiecznica
33693,Saturna,38,67-200,Głogów
1925,Ślusarska,1b,59-700,Bolesławiec
32885,Dolna,30,67-200,Głogów
23808,Osiedle Jasne,6f,58-200,Dzierżoniów
27705,Stawowa,15a,00-000,Myśliszów
18965,Stefana Żeromskiego,32,58-260,Bielawa
20801,Generała Władysława Andersa,32A,58-200,Dzierżoniów
36863,Juliusza Słowackiego,8,67-200,Głogów
8540,Leszczynowa,16E,59-700,Kruszyn
19620,Wiśniowa,4A,58-260,Bielawa
23243,Groszkowa,12,58-200,Dzierżoniów
31131,Królowej Jadwigi,7,58-230,Niemcza
8409,Lipowa,9,59-700,Kruszyn
38136,Brzozowa,7A,67-200,Serby
31162,Podmiejska,4,58-230,Niemcza
20572,Bolesława Chrobrego,21,58-260,Bielawa
32587,Andromedy,50,67-200,Głogów
12655,Parkowa,30,00-000,Wykroty
23165,Fryderyka Chopina,17,58-200,Dzierżoniów
30582,Jedności Narodowej,3,00-000,Łagiewniki
41576,Liliowa,4,67-210,Jaczów
36195,Kosmonautów Polskich,31,67-200,Głogów
41122,Górska,8,67-210,Jaczów
4995,Leśna,13,59-700,Bolesławiec
3234,Ceramiczna,10B,59-700,Bolesławiec
22381,Brzegowa,5,58-200,Dzierżoniów
4986,Kazimierza Wielkiego,42,59-700,Bolesławiec
29917,Kłodzka,3,00-000,Łagiewniki
11032,Główna,49,00-000,Wykroty
2148,Mikołaja Reja,11,59-700,Bolesławiec
17919,Wojska Polskiego,4,58-260,Bielawa
15942,Klonowa,15A,59-724,Osiecznica
6319,Jesionowa,3,59-700,Kruszyn
40856,Głogowska,23,67-222,Jerzmanowa
38755,Wąska,4,67-200,Przedmoście
36762,Generała Stanisława Skalskiego,2,67-200,Głogów
23999,Modrzewiowa,30,58-200,Dzierżoniów
30588,Kolejowa,4,00-000,Łagiewniki
39087,Żyznowska,7a,67-200,Wilków
15883,Ogrodowa,3,59-724,Osiecznica
36750,Galileusza,21,67-200,Głogów
39150,Długa,11,67-200,Przedmoście
12063,Wesoła,11,00-000,Nowogrodziec
27424,Wąska,3a,00-000,Nowizna
30550,Wesoła,2,00-000,Oleszna
8597,Topolowa,14,59-700,Kruszyn
21744,Szkolna,8,58-200,Dzierżoniów
4163,Melchiora Wańkowicza,23,59-700,Bolesławiec
26690,Osiedle Młyńskie,59,58-240,Piława Górna
2597,Ceramiczna,27,59-700,Bolesławiec
33795,Andromedy,62,67-200,Głogów
38226,Złota,8,67-200,Ruszowice
24691,Świdnicka,29,00-000,Pieszyce
2287,Akacjowa,1,59-700,Bolesławiec
12089,Adama Mickiewicza,39,00-000,Nowogrodziec
4842,Jarzębinowa,8,59-700,Bolesławiec
18007,Słowiańska,62,58-260,Bielawa
4927,Stefana Starzyńskiego,81,59-700,Bolesławiec
9918,Sosnowa,6,59-706,Gromadka
714,Komuny Paryskiej,12,59-700,Bolesławiec
26669,Osiedle Małe,27,58-240,Piława Górna
718,Piotra Skargi,7,59-700,Bolesławiec
24265,Rzeźnicza,41C,58-200,Dzierżoniów
18634,3 Maja,11a,58-260,Bielawa
26532,Liliowa,14,58-240,Piława Górna
27449,Pocztowa,23,00-000,Mościsko
3875,Generała Augusta Emila Fieldorfa Nila\,14,59-700,Bolesławiec
41109,Ogrodowa,13,67-210,Jaczów
35874,Bolesława Prusa,2,67-200,Głogów
31751,Rynek,16,58-230,Niemcza
40201,Pogodna,15,67-210,Modła
21943,Piaskowa,57,58-200,Dzierżoniów
26575,Henryka Sienkiewicza,23a,58-240,Piława Górna
4380,Grunwaldzka,3d,59-700,Bolesławiec
37973,Wałowa,1,67-200,Serby
10596,Gen. Wł. Sikorskiego,33,59-706,Gromadka
28025,Piastowska,36a,00-000,Kołaczów
35520,Wincentego Witosa,7,67-200,Głogów
18766,Bukowa,1a,58-260,Bielawa
3694,Willowa,34,59-700,Bolesławiec
1862,Bolesława Prusa,33,59-700,Bolesławiec
36099,Grodzieńska,7,67-200,Głogów
3631,Staroszkolna,12,59-700,Bolesławiec
21125,Kościelna,17,58-200,Dzierżoniów
2482,Sądowa,1,59-700,Bolesławiec
20528,Piastowska,3,58-260,Bielawa
4218,Różana,5,59-700,Bolesławiec
27565,Szkolna,9b,00-000,Mościsko
23019,Kwiatowa,96,58-200,Dzierżoniów
24048,Osiedle Jasne,3a,58-200,Dzierżoniów
8833,Olchowa,9,59-700,Kruszyn
21886,Batalionów Chłopskich,28,58-200,Dzierżoniów
38957,Kolorowa,20,67-200,Ruszowice
19591,Cmentarna,12,58-260,Bielawa
34711,Aleja Wolności,16,67-200,Głogów
36721,Słodowa,32a,67-200,Głogów
22371,Ignacego Paderewskiego,9,58-200,Dzierżoniów
20135,Młodych,30,58-260,Bielawa
19479,Górska,4,58-260,Bielawa
37462,Marii Skłodowskiej-Curie,10b,67-200,Głogów
13282,Adama Mickiewicza,17,00-000,Wykroty
5303,Turkusowa,30,59-700,Kruszyn
25713,Inne Kamionki,9c,00-000,Pieszyce
32875,Lotników,29,67-200,Głogów
23250,Zofii Nałkowskiej,1,58-200,Dzierżoniów
21671,Ludwiga Zamenhoffa,42,58-200,Dzierżoniów
37309,Mechaniczna,24,67-200,Głogów
41332,Polna,6A,67-222,Jerzmanowa
25044,Inne Kamionki,32,00-000,Pieszyce
37556,Cypriana Kamila Norwida,4,67-200,Głogów
18504,Bankowa,2,58-260,Bielawa
23079,Piastowska,42f,58-200,Dzierżoniów
1074,Gdańska,58,59-700,Bolesławiec
36981,Obrońców Pokoju,20e,67-200,Głogów
30136,Ślężna,1,00-000,Oleszna
2725,Mikołaja Brody,7,59-700,Bolesławiec
3406,Różana,56,59-700,Bolesławiec
37085,Wojska Polskiego,13f,67-200,Głogów
7834,Turkusowa,5,59-700,Kruszyn
22713,Łąkowa,18,58-200,Dzierżoniów
34708,Budziszyńska,9B,67-200,Głogów
33389,Plac Mieszka I,6,67-200,Głogów
23421,Wrocławska,34,58-200,Dzierżoniów
34931,Księcia Jana II,26,67-200,Głogów
24636,Mikołaja Kopernika,45,00-000,Pieszyce
38415,Szkolna,2,67-200,Przedmoście
39036,Brzozowa,24,67-200,Serby
23492,Ząbkowicka,60,58-200,Dzierżoniów
3716,aleja Tysiąclecia,23,59-700,Bolesławiec
21610,Relaksowa,14,58-200,Dzierżoniów
33613,Wita Stwosza,3,67-200,Głogów
18599,Wiejska,27,58-260,Bielawa
29579,Adama Mickiewicza,20,00-000,Łagiewniki
34336,Polna,4,67-200,Głogów
3730,Jarzębinowa,33,59-700,Bolesławiec
3345,Bronisława Kosiby,8c,59-700,Bolesławiec
20376,1 Maja,27,58-260,Bielawa
38950,Tęczowa,24a,67-200,Ruszowice
33640,Polska,25,67-200,Głogów
26503,Leśna,3,58-240,Piława Górna
4057,Romualda Traugutta,1A,59-700,Bolesławiec
39521,Tęczowa,26,67-200,Ruszowice
38552,Wałowa,3,67-200,Serby
31110,Wiejska,2,58-230,Niemcza
13285,Adama Mickiewicza,28,00-000,Wykroty
8788,Główna,1a,59-700,Kruszyn
39321,Kościelna,6,67-200,Serby
38431,Orzechowa,61,67-200,Ruszowice
